127.0.0.1 - - [31/Oct/2024:12:40:54 +0900] "GET / HTTP/1.1" 404 807
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:37:38 +0900] "GET /myapp/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:21 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:21 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:21 +0900] "GET /myapp/styles.css HTTP/1.1" 200 1892
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:21 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:22 +0900] "GET /myapp/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:24 +0900] "GET /myapp/post-item.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:46 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:46 +0900] "GET /myapp/styles.css HTTP/1.1" 200 1892
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:46 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:46 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:47 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:47 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:47 +0900] "GET /myapp/styles.css HTTP/1.1" 200 1892
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:47 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:47 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:48 +0900] "GET /myapp/styles.css HTTP/1.1" 200 1892
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:48 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:48 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:48 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:48 +0900] "GET /myapp/styles.css HTTP/1.1" 200 1892
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:48 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:48 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:49 +0900] "GET /myapp/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:41:49 +0900] "GET /myapp/index.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:02 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:02 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:02 +0900] "GET /myapp/styles.css HTTP/1.1" 200 1889
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:02 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:17 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:17 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:17 +0900] "GET /myapp/styles.css HTTP/1.1" 200 1889
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:17 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:19 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:19 +0900] "GET /myapp/styles.css HTTP/1.1" 200 1889
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:19 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:19 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:20 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:20 +0900] "GET /myapp/styles.css HTTP/1.1" 200 1889
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:20 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:20 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:20 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:20 +0900] "GET /myapp/styles.css HTTP/1.1" 200 1889
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:20 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:20 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:22 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:22 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:22 +0900] "GET /myapp/styles.css HTTP/1.1" 200 1889
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:22 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:22 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:22 +0900] "GET /myapp/styles.css HTTP/1.1" 200 1894
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:22 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:22 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:22 +0900] "GET /myapp/styles.css HTTP/1.1" 200 1894
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:22 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:56 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:56 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:56 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2171
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:42:56 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:50 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:50 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:50 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2172
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:50 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:51 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:51 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:51 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2172
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:51 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:51 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:51 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:51 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2172
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:51 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:52 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:52 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:52 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2172
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:52 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:52 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:52 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:52 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2172
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:52 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:52 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:52 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:52 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2172
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:52 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2172
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2172
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2172
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2172
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2172
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:53 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:54 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:54 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:54 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2172
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:54 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:54 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:54 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2172
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:54 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:54 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:56 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:56 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2172
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:56 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:44:56 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:03 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:03 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:03 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2172
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:03 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:41 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:41 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:41 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2283
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:41 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:49 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:49 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2283
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:49 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:49 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:50 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:50 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:50 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2283
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:50 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:51 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:51 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:51 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2283
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:51 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:51 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:51 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2283
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:51 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:51 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:51 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:51 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:51 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2283
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:51 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:51 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:52 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2283
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:52 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:52 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:52 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:52 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2283
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:52 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:52 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:52 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:52 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2283
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:52 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:52 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:52 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:52 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:52 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2283
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:52 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:54 +0900] "GET /myapp/index.html HTTP/1.1" 200 1729
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:55 +0900] "GET /myapp/script.js HTTP/1.1" 200 1232
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:55 +0900] "GET /myapp/styles.css HTTP/1.1" 200 2283
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:45:55 +0900] "GET /favicon.ico HTTP/1.1" 404 818
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:46:07 +0900] "GET /myapp/post-item.html HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:46:07 +0900] "GET /myapp/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:46:09 +0900] "GET /myapp/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:47:05 +0900] "GET /myapp/styles.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:47:05 +0900] "GET /myapp/script.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Oct/2024:14:47:06 +0900] "GET /myapp/index.html HTTP/1.1" 304 -
